Date,Open,High,Low,Close,Adj Close,Volume
2016-09-05,5.133900,5.167300,5.114000,5.133700,5.133700,0
2016-09-06,5.155400,5.199600,5.134400,5.155700,5.155700,0
2016-09-07,5.190600,5.190600,5.147200,5.189100,5.189100,0
2016-09-08,5.164600,5.178900,5.134800,5.164900,5.164900,0
2016-09-09,5.150400,5.163500,5.104000,5.150000,5.150000,0
2016-09-12,5.085600,5.109300,5.069200,5.086600,5.086600,0
2016-09-13,5.119900,5.119900,5.055300,5.118300,5.118300,0
2016-09-14,5.067100,5.072900,5.038700,5.068400,5.068400,0
2016-09-15,5.051800,5.072600,5.026600,5.050500,5.050500,0
2016-09-16,5.063200,5.072900,5.030100,5.062500,5.062500,0
2016-09-19,5.047600,5.079000,5.036800,5.047600,5.047600,0
2016-09-20,5.044500,5.049800,4.999300,5.043500,5.043500,0
2016-09-21,5.054500,5.071700,5.028800,5.053100,5.053100,0
2016-09-22,5.093000,5.123500,5.051100,5.092300,5.092300,0
2016-09-23,5.100700,5.111800,5.055500,5.101000,5.101000,0
2016-09-26,5.029000,5.065700,5.020900,5.029100,5.029100,0
2016-09-27,5.033100,5.059200,4.998400,5.033700,5.033700,0
2016-09-28,5.042700,5.047900,5.013800,5.044000,5.044000,0
2016-09-29,5.102400,5.109500,5.062300,5.102900,5.102900,0
2016-09-30,5.036500,5.091300,5.034100,5.037200,5.037200,0
2016-10-03,5.078300,5.097900,5.023200,5.020300,5.020300,0
2016-10-04,5.070100,5.080500,5.040800,5.081200,5.081200,0
2016-10-05,5.009100,5.059500,5.008700,5.048100,5.048100,0
2016-10-06,5.040600,5.056400,5.024400,5.057900,5.057900,0
2016-10-07,5.041400,5.050200,4.992300,5.040500,5.040500,0
2016-10-10,5.033300,5.100300,5.022600,5.031800,5.031800,0
2016-10-11,5.086100,5.089400,5.039600,5.087900,5.087900,0
2016-10-12,5.047900,5.081700,5.044200,5.075000,5.075000,0
2016-10-13,5.034500,5.086800,5.034100,5.054900,5.054900,0
2016-10-14,5.054500,5.113600,5.054500,5.090800,5.090800,0
2016-10-17,5.096700,5.129400,5.079600,5.115700,5.115700,0
2016-10-18,5.092800,5.155800,5.092800,5.127200,5.127200,0
2016-10-19,5.135300,5.174100,5.114700,5.137000,5.137000,0
2016-10-20,5.121900,5.124700,5.080300,5.121800,5.121800,0
2016-10-21,5.090700,5.108600,5.061900,5.091400,5.091400,0
2016-10-24,5.030200,5.074500,5.029800,5.060300,5.060300,0
2016-10-25,5.045900,5.086900,5.045900,5.068100,5.068100,0
2016-10-26,5.072100,5.075900,5.030300,5.071800,5.071800,0
2016-10-27,5.055800,5.071200,5.033700,5.055700,5.055700,0
2016-10-28,5.061600,5.067800,5.031700,5.061400,5.061400,0
2016-10-31,4.996900,5.060800,4.994900,4.996400,4.996400,0
2016-11-01,5.041500,5.061800,4.998000,5.042900,5.042900,0
2016-11-02,5.044400,5.053300,5.011800,5.046400,5.046400,0
2016-11-03,5.037200,5.053600,5.008400,5.037800,5.037800,0
2016-11-04,5.045400,5.046000,4.992700,5.045400,5.045400,0
2016-11-07,5.074300,5.080800,5.020200,5.073100,5.073100,0
2016-11-08,5.059800,5.083900,5.034000,5.058300,5.058300,0
2016-11-09,5.095900,5.111500,4.988800,5.096200,5.096200,0
2016-11-10,5.046700,5.068000,5.016900,5.046600,5.046600,0
2016-11-11,5.043300,5.055200,5.002000,5.043000,5.043000,0
2016-11-14,5.047800,5.059900,5.022800,5.048200,5.048200,0
2016-11-15,5.052200,5.087800,5.030800,5.051000,5.051000,0
2016-11-16,5.090300,5.122600,5.075400,5.090000,5.090000,0
2016-11-17,5.056400,5.124200,5.047200,5.056500,5.056500,0
2016-11-18,5.073100,5.096100,5.063200,5.074200,5.074200,0
2016-11-21,5.094000,5.140600,5.080000,5.095100,5.095100,0
2016-11-22,5.129800,5.141900,5.099400,5.130100,5.130100,0
2016-11-23,5.122700,5.129400,5.083700,5.122600,5.122600,0
2016-11-24,5.118400,5.129300,5.082500,5.118400,5.118400,0
2016-11-25,5.121200,5.132600,5.087600,5.121500,5.121500,0
2016-11-28,5.069700,5.151700,5.054300,5.070200,5.070200,0
2016-11-29,5.147000,5.149200,5.085800,5.145700,5.145700,0
2016-11-30,5.127900,5.147000,5.112700,5.129000,5.129000,0
2016-12-01,5.121100,5.152500,5.104100,5.119500,5.119500,0
2016-12-02,5.169300,5.188300,5.127800,5.169500,5.169500,0
2016-12-05,5.165400,5.184200,5.130200,5.161000,5.161000,0
2016-12-06,5.633300,5.637500,5.132100,5.632700,5.632700,0
2016-12-07,5.177000,5.187200,5.136100,5.176700,5.176700,0
2016-12-08,5.192300,5.206000,5.152500,5.192800,5.192800,0
2016-12-09,5.204500,5.241700,5.200500,5.204600,5.204600,0
2016-12-12,5.231800,5.270300,5.223300,5.232500,5.232500,0
2016-12-13,5.254000,5.264000,5.211900,5.255000,5.255000,0
2016-12-14,5.247000,5.273300,5.244800,5.247600,5.247600,0
2016-12-15,5.190800,5.215600,5.173700,5.189900,5.189900,0
2016-12-16,5.201100,5.212000,5.191000,5.201000,5.201000,0
2016-12-19,5.175600,5.202800,5.162600,5.175700,5.175700,0
2016-12-20,5.179700,5.189000,5.148500,5.179900,5.179900,0
2016-12-21,5.190200,5.196500,5.182000,5.190000,5.190000,0
2016-12-22,5.160800,5.172200,5.124100,5.160100,5.160100,0
2016-12-23,5.148800,5.150900,5.115600,5.148800,5.148800,0
2016-12-26,5.131300,5.149800,5.094100,5.130700,5.130700,0
2016-12-27,5.129500,5.137400,5.100000,5.130000,5.130000,0
2016-12-28,5.113600,5.126900,5.074600,5.112200,5.112200,0
2016-12-29,5.130700,5.152400,5.087100,5.129600,5.129600,0
2016-12-30,5.154000,5.179300,5.141300,5.155200,5.155200,0
2017-01-02,5.144400,5.184700,5.143300,5.144400,5.144400,0
2017-01-03,5.159500,5.186300,5.130600,5.159000,5.159000,0
2017-01-04,5.180900,5.212200,5.123000,5.178100,5.178100,0
2017-01-05,5.205400,5.218200,5.160600,5.204500,5.204500,0
2017-01-06,5.200800,5.245800,5.152100,5.199600,5.199600,0
2017-01-09,5.178300,5.248300,5.168500,5.176500,5.176500,0
2017-01-10,5.243700,5.244900,5.192200,5.242700,5.242700,0
2017-01-11,5.218300,5.238500,5.201400,5.218900,5.218900,0
2017-01-12,5.262400,5.288400,5.240200,5.262800,5.262800,0
2017-01-13,5.231300,5.258400,5.226000,5.232400,5.232400,0
2017-01-16,5.222200,5.252600,5.219000,5.222400,5.222400,0
2017-01-17,5.231300,5.261400,5.181100,5.231100,5.231100,0
2017-01-18,5.242500,5.248300,5.208600,5.242400,5.242400,0
2017-01-19,5.149600,5.176700,5.145500,5.149900,5.149900,0
2017-01-20,5.149400,5.165800,5.100600,5.149100,5.149100,0
2017-01-23,5.158600,5.164300,5.081200,5.157500,5.157500,0
2017-01-24,5.172000,5.213300,5.134600,5.171600,5.171600,0
2017-01-25,5.206300,5.258000,5.166600,5.206600,5.206600,0
2017-01-26,5.259000,5.264800,5.238100,5.259100,5.259100,0
2017-01-27,5.247700,5.253400,5.222800,5.247900,5.247900,0
2017-01-30,5.175600,5.254900,5.166000,5.176700,5.176700,0
2017-01-31,5.245300,5.303500,5.236800,5.244200,5.244200,0
2017-02-01,5.269200,5.271700,5.247500,5.268800,5.268800,0
2017-02-02,5.268100,5.298600,5.239800,5.266500,5.266500,0
2017-02-03,5.274100,5.282800,5.250200,5.274100,5.274100,0
2017-02-06,5.271000,5.272700,5.202600,5.270200,5.270200,0
2017-02-07,5.239900,5.246100,5.205700,5.238900,5.238900,0
2017-02-08,5.211800,5.225700,5.208000,5.212100,5.212100,0
2017-02-09,5.220200,5.239500,5.178300,5.221700,5.221700,0
2017-02-10,5.221900,5.261500,5.201600,5.221600,5.221600,0
2017-02-13,5.219600,5.256400,5.219600,5.220200,5.220200,0
2017-02-14,5.255400,5.266700,5.237800,5.255700,5.255700,0
2017-02-15,5.242300,5.253800,5.235100,5.242000,5.242000,0
2017-02-16,5.249700,5.265600,5.234600,5.249100,5.249100,0
2017-02-17,5.235300,5.251200,5.197000,5.234600,5.234600,0
2017-02-20,5.231800,5.251400,5.204000,5.231100,5.231100,0
2017-02-21,5.241400,5.241400,5.217100,5.241400,5.241400,0
2017-02-22,5.228400,5.239900,5.201900,5.228500,5.228500,0
2017-02-23,5.214900,5.247600,5.214900,5.214600,5.214600,0
2017-02-24,5.233400,5.256800,5.192700,5.233600,5.233600,0
2017-02-27,5.224500,5.250600,5.220500,5.224000,5.224000,0
2017-02-28,5.203100,5.213500,5.181900,5.203500,5.203500,0
2017-03-01,5.151500,5.170900,5.147800,5.152500,5.152500,0
2017-03-02,5.147000,5.153700,5.115000,5.147600,5.147600,0
2017-03-03,5.136200,5.150200,5.107100,5.136600,5.136600,0
2017-03-06,5.146400,5.154300,5.073100,5.146500,5.146500,0
2017-03-07,5.138900,5.148600,5.099100,5.139300,5.139300,0
2017-03-08,5.139900,5.144200,5.127400,5.139800,5.139800,0
2017-03-09,5.118300,5.123400,5.092700,5.117500,5.117500,0
2017-03-10,5.108000,5.146700,5.069500,5.109000,5.109000,0
2017-03-13,5.061800,5.141300,5.056100,5.060200,5.060200,0
2017-03-14,5.133300,5.140400,5.100700,5.132700,5.132700,0
2017-03-15,5.125700,5.142500,5.101500,5.125600,5.125600,0
2017-03-16,5.193300,5.198200,5.171200,5.193000,5.193000,0
2017-03-17,5.171500,5.186400,5.156200,5.170600,5.170600,0
2017-03-20,5.170700,5.175300,5.117500,5.170400,5.170400,0
2017-03-21,5.171900,5.189900,5.133800,5.170800,5.170800,0
2017-03-22,5.146700,5.153500,5.132600,5.146700,5.146700,0
2017-03-23,5.155400,5.169900,5.130900,5.156100,5.156100,0
2017-03-24,5.150900,5.156800,5.127200,5.151500,5.151500,0
2017-03-27,5.111400,5.159200,5.097000,5.136800,5.136800,0
2017-03-28,5.099500,5.148200,5.096900,5.126300,5.126300,0
2017-03-29,5.124400,5.156000,5.122300,5.135500,5.135500,0
2017-03-30,5.148800,5.186100,5.132000,5.160600,5.160600,0
2017-03-31,5.160000,5.180200,5.153500,5.160300,5.160300,0
2017-04-03,5.156200,5.165100,5.137000,5.156900,5.156900,0
2017-04-04,5.112400,5.141600,5.111900,5.136100,5.136100,0
2017-04-05,5.095800,5.151300,5.095800,5.132200,5.132200,0
2017-04-06,5.092900,5.146000,5.092000,5.124800,5.124800,0
2017-04-07,5.111100,5.164900,5.110700,5.133500,5.133500,0
2017-04-10,5.130900,5.171100,5.122600,5.143400,5.143400,0
2017-04-11,5.174600,5.181400,5.137800,5.174600,5.174600,0
2017-04-12,5.164600,5.197300,5.139900,5.164400,5.164400,0
2017-04-13,5.196500,5.202900,5.184800,5.196900,5.196900,0
2017-04-14,5.123400,5.166800,5.123100,5.157100,5.157100,0
2017-04-17,5.134800,5.177300,5.123700,5.169000,5.169000,0
2017-04-18,5.114400,5.166100,5.107200,5.147900,5.147900,0
2017-04-19,5.136100,5.136100,5.109000,5.136300,5.136300,0
2017-04-20,5.063400,5.109500,5.062500,5.100700,5.100700,0
2017-04-21,5.100400,5.112800,5.087900,5.100200,5.100200,0
2017-04-24,4.989300,5.132000,4.988800,5.030600,5.030600,0
2017-04-25,5.030900,5.079300,5.029500,5.073700,5.073700,0
2017-04-26,5.064300,5.084900,5.035200,5.064000,5.064000,0
2017-04-27,5.012900,5.090900,5.007500,5.053500,5.053500,0
2017-04-28,5.036900,5.056600,5.029300,5.054100,5.054100,0
2017-05-01,5.034200,5.052200,5.028800,5.034200,5.034200,0
2017-05-02,5.034700,5.048500,5.010900,5.034900,5.034900,0
2017-05-03,4.988500,5.034300,4.988300,5.023000,5.023000,0
2017-05-04,4.995200,5.030800,4.995100,5.018300,5.018300,0
2017-05-05,5.008000,5.042000,4.966100,5.008300,5.008300,0
2017-05-08,5.056900,5.066600,5.024500,5.003000,5.003000,0
2017-05-09,5.012700,5.049600,5.010900,5.035700,5.035700,0
2017-05-10,5.006800,5.053700,5.006800,5.032200,5.032200,0
2017-05-11,5.029000,5.044400,5.003500,5.028400,5.028400,0
2017-05-12,5.032100,5.044400,5.007500,5.031800,5.031800,0
2017-05-15,5.024300,5.066200,5.021500,5.024900,5.024900,0
2017-05-16,5.013000,5.066700,5.012700,5.051000,5.051000,0
2017-05-17,5.053300,5.070000,5.046300,5.053800,5.053800,0
2017-05-18,5.054100,5.069300,5.038600,5.054200,5.054200,0
2017-05-19,5.021900,5.083300,5.021600,5.057700,5.057700,0
2017-05-22,5.037800,5.106400,5.035500,5.039000,5.039000,0
2017-05-23,5.052000,5.118100,5.050100,5.096900,5.096900,0
2017-05-24,5.071100,5.126200,5.070300,5.090300,5.090300,0
2017-05-25,5.130600,5.134800,5.099300,5.130300,5.130300,0
2017-05-26,5.064400,5.101500,5.063800,5.087300,5.087300,0
2017-05-29,5.090800,5.102400,5.081300,5.090800,5.090800,0
2017-05-30,5.081200,5.091300,5.074700,5.081700,5.081700,0
2017-05-31,5.082500,5.091100,5.035900,5.083200,5.083200,0
2017-06-01,5.043800,5.049500,5.021600,5.042700,5.042700,0
2017-06-02,5.010600,5.048300,5.008900,5.031600,5.031600,0
2017-06-05,4.983900,5.048300,4.983200,5.040600,5.040600,0
2017-06-06,5.001400,5.050300,5.000400,5.041700,5.041700,0
2017-06-07,5.009100,5.056100,5.007600,5.046500,5.046500,0
2017-06-08,5.025100,5.034500,4.989800,5.025000,5.025000,0
2017-06-09,5.018800,5.058300,4.996500,5.021000,5.021000,0
2017-06-12,5.009300,5.056800,5.006400,5.009500,5.009500,0
2017-06-13,5.078700,5.139400,5.078700,5.100700,5.100700,0
2017-06-14,5.096800,5.155600,5.096300,5.128600,5.128600,0
2017-06-15,5.092800,5.127300,5.075300,5.123500,5.123500,0
2017-06-16,5.093200,5.146400,5.092400,5.128900,5.128900,0
2017-06-19,5.142600,5.165300,5.098100,5.143700,5.143700,0
2017-06-20,5.149400,5.165800,5.101100,5.149400,5.149400,0
2017-06-21,5.104900,5.141600,5.104900,5.138600,5.138600,0
2017-06-22,5.074700,5.170100,5.073600,5.117500,5.117500,0
2017-06-23,5.127500,5.172800,5.127500,5.158600,5.158600,0
2017-06-26,5.095900,5.173600,5.095900,5.146500,5.146500,0
2017-06-27,5.110900,5.168200,5.110200,5.153000,5.153000,0
2017-06-28,5.161500,5.210200,5.158300,5.161700,5.161700,0
2017-06-29,5.177000,5.220300,5.176500,5.208300,5.208300,0
2017-06-30,5.180600,5.231200,5.180600,5.217600,5.217600,0
2017-07-03,5.177600,5.236300,5.174700,5.217200,5.217200,0
2017-07-04,5.183700,5.262900,5.181800,5.228100,5.228100,0
2017-07-05,5.250700,5.254500,5.210200,5.251500,5.251500,0
2017-07-06,5.240900,5.260700,5.194100,5.241100,5.241100,0
2017-07-07,5.235100,5.283800,5.226500,5.232800,5.232800,0
2017-07-10,5.241700,5.283700,5.238500,5.274100,5.274100,0
2017-07-11,5.234200,5.276000,5.233600,5.270400,5.270400,0
2017-07-12,5.261100,5.315900,5.242500,5.262300,5.262300,0
2017-07-13,5.305200,5.330400,5.304300,5.316900,5.316900,0
2017-07-14,5.323400,5.353500,5.312200,5.322200,5.322200,0
2017-07-17,5.351300,5.359900,5.301800,5.298200,5.298200,0
2017-07-18,5.280400,5.361000,5.280400,5.324800,5.324800,0
2017-07-19,5.321500,5.368200,5.321200,5.333600,5.333600,0
2017-07-20,5.316600,5.385400,5.316600,5.351300,5.351300,0
2017-07-21,5.360700,5.400800,5.358700,5.358800,5.358800,0
2017-07-24,5.383700,5.403800,5.375300,5.327000,5.327000,0
2017-07-25,5.391100,5.404800,5.359000,5.390500,5.390500,0
2017-07-26,5.389500,5.401100,5.364300,5.390500,5.390500,0
2017-07-27,5.417600,5.423100,5.370100,5.417300,5.417300,0
2017-07-28,5.340200,5.423300,5.335400,5.368400,5.368400,0
2017-07-31,5.354200,5.400300,5.346300,5.400000,5.400000,0
2017-08-01,5.370200,5.394700,5.354200,5.370600,5.370600,0
2017-08-02,5.318800,5.357900,5.318400,5.345700,5.345700,0
2017-08-03,5.340600,5.348500,5.302800,5.339500,5.339500,0
2017-08-04,5.337500,5.348700,5.293500,5.337700,5.337700,0
2017-08-07,5.316000,5.316200,5.283700,5.317100,5.317100,0
2017-08-08,5.269400,5.300000,5.269000,5.296100,5.296100,0
2017-08-09,5.287900,5.287900,5.245100,5.288700,5.288700,0
2017-08-10,5.237800,5.251000,5.219900,5.248400,5.248400,0
2017-08-11,5.186900,5.260000,5.185900,5.210500,5.210500,0
2017-08-14,5.249900,5.257800,5.236300,5.249800,5.249800,0
2017-08-15,5.209100,5.247600,5.206400,5.232800,5.232800,0
2017-08-16,5.200400,5.268200,5.199600,5.235100,5.235100,0
2017-08-17,5.292400,5.295900,5.267000,5.292600,5.292600,0
2017-08-18,5.256000,5.308800,5.215700,5.257300,5.257300,0
2017-08-21,5.265700,5.304100,5.263700,5.265300,5.265300,0
2017-08-22,5.254000,5.316700,5.253700,5.300800,5.300800,0
2017-08-23,5.261200,5.303100,5.260900,5.295700,5.295700,0
2017-08-24,5.302100,5.319600,5.264400,5.301800,5.301800,0
2017-08-25,5.279500,5.325200,5.279500,5.317100,5.317100,0
2017-08-28,5.311200,5.325800,5.292100,5.243500,5.243500,0
2017-08-29,5.256500,5.297900,5.255900,5.273500,5.273500,0
2017-08-30,5.264400,5.265400,5.217400,5.264200,5.264200,0
2017-08-31,5.216300,5.264700,5.204900,5.216900,5.216900,0
2017-09-01,5.275600,5.308500,5.238100,5.275900,5.275900,0
2017-09-04,5.282900,5.283500,5.243500,5.282400,5.282400,0
2017-09-05,5.252600,5.298200,5.251500,5.253400,5.253400,0
2017-09-06,5.239300,5.349000,5.239000,5.279800,5.279800,0
2017-09-07,5.304600,5.349900,5.304600,5.324700,5.324700,0
2017-09-08,5.337300,5.352700,5.314400,5.347800,5.347800,0
2017-09-11,5.340500,5.391400,5.330700,5.340500,5.340500,0
2017-09-12,5.386800,5.398500,5.356600,5.387200,5.387200,0
2017-09-13,5.361700,5.381300,5.350900,5.361500,5.361500,0
2017-09-14,5.368200,5.386200,5.354600,5.370200,5.370200,0
2017-09-15,5.337600,5.391200,5.337600,5.381600,5.381600,0
2017-09-18,5.334200,5.383500,5.332500,5.335100,5.335100,0
2017-09-19,5.346000,5.367100,5.342400,5.346600,5.346600,0
2017-09-20,5.348800,5.371600,5.337800,5.351100,5.351100,0
2017-09-21,5.317900,5.347200,5.316200,5.319600,5.319600,0
2017-09-22,5.341200,5.373100,5.328100,5.340900,5.340900,0
2017-09-25,5.318300,5.375700,5.316600,5.343500,5.343500,0
2017-09-26,5.305500,5.364900,5.305500,5.345300,5.345300,0
2017-09-27,5.366300,5.377400,5.341400,5.364600,5.364600,0
2017-09-28,5.267000,5.350900,5.267000,5.312500,5.312500,0
2017-09-29,5.352200,5.366200,5.306600,5.352200,5.352200,0
2017-10-02,5.289300,5.322900,5.289300,5.332100,5.332100,0
2017-10-03,5.273600,5.323800,5.273400,5.309000,5.309000,0
2017-10-04,5.283400,5.338100,5.282900,5.317800,5.317800,0
2017-10-05,5.291700,5.332200,5.291200,5.324200,5.324200,0
2017-10-06,5.260500,5.302600,5.260500,5.286900,5.286900,0
2017-10-09,5.297200,5.297200,5.242800,5.297400,5.297400,0
2017-10-10,5.270000,5.281200,5.250600,5.271200,5.271200,0
2017-10-11,5.245600,5.273500,5.244700,5.245500,5.245500,0
2017-10-12,5.286700,5.291900,5.237500,5.286000,5.286000,0
2017-10-13,5.250900,5.284700,5.249300,5.273600,5.273600,0
2017-10-16,5.249200,5.276000,5.246600,5.269400,5.269400,0
2017-10-17,5.226700,5.280300,5.226200,5.254800,5.254800,0
2017-10-18,5.291800,5.307400,5.277300,5.291500,5.291500,0
2017-10-19,5.310500,5.316900,5.294500,5.310400,5.310400,0
2017-10-20,5.250700,5.302200,5.242600,5.292700,5.292700,0
2017-10-23,5.218800,5.257200,5.216400,5.220200,5.220200,0
2017-10-24,5.246800,5.252400,5.199900,5.245500,5.245500,0
2017-10-25,5.195200,5.244900,5.181900,5.231600,5.231600,0
2017-10-26,5.181000,5.186800,5.165300,5.181600,5.181600,0
2017-10-27,5.162300,5.171200,5.129100,5.161600,5.161600,0
2017-10-30,5.156500,5.183700,5.152400,5.157000,5.157000,0
2017-10-31,5.172900,5.174700,5.132000,5.173000,5.173000,0
2017-11-01,5.141100,5.141100,5.114500,5.140800,5.140800,0
2017-11-02,5.121100,5.158300,5.115900,5.119700,5.119700,0
2017-11-03,5.153900,5.204900,5.131000,5.152900,5.152900,0
2017-11-06,5.157800,5.205800,5.154100,5.158000,5.158000,0
2017-11-07,5.211700,5.212000,5.167100,5.211300,5.211300,0
2017-11-08,5.196100,5.208100,5.168300,5.196200,5.196200,0
2017-11-09,5.199500,5.229400,5.172500,5.200100,5.200100,0
2017-11-10,5.230900,5.240600,5.194700,5.228900,5.228900,0
2017-11-13,5.224400,5.234700,5.182400,5.224600,5.224600,0
2017-11-14,5.206000,5.222700,5.165300,5.205900,5.205900,0
2017-11-15,5.203700,5.210800,5.172400,5.203300,5.203300,0
2017-11-16,null,null,null,null,null,null
2017-11-17,5.188500,5.205800,5.155100,5.189200,5.189200,0
2017-11-20,5.173700,5.196500,5.151100,5.174100,5.174100,0
2017-11-21,5.170400,5.196700,5.154200,5.170600,5.170600,0
2017-11-22,5.181500,5.196100,5.155100,5.183200,5.183200,0
2017-11-23,5.196400,5.197700,5.151700,5.197100,5.197100,0
2017-11-24,5.172600,5.197800,5.157800,5.172500,5.172500,0
2017-11-27,5.111500,5.205200,5.111500,5.112400,5.112400,0
2017-11-28,5.163300,5.173400,5.145800,5.163200,5.163200,0
2017-11-29,5.150800,5.152000,5.127700,5.151400,5.151400,0
2017-11-30,5.130700,5.144800,5.093700,5.131300,5.131300,0
2017-12-01,5.121900,5.207600,5.118800,5.122300,5.122300,0
2017-12-04,5.211000,5.227000,5.173100,5.210200,5.210200,0
2017-12-05,5.215100,5.238300,5.179600,5.215600,5.215600,0
2017-12-06,5.206500,5.225300,5.169400,5.206700,5.206700,0
2017-12-07,5.166500,5.166600,5.142200,5.166700,5.166700,0
2017-12-08,5.141400,5.163400,5.122400,5.141600,5.141600,0
2017-12-11,5.139900,5.152900,5.135000,5.140000,5.140000,0
2017-12-12,5.142700,5.163300,5.119700,5.142500,5.142500,0
2017-12-13,5.138500,5.160800,5.122000,5.138600,5.138600,0
2017-12-14,5.157200,5.162500,5.135000,5.157700,5.157700,0
2017-12-15,5.158700,5.186300,5.144400,5.159100,5.159100,0
2017-12-18,5.130800,5.147000,5.123600,5.131700,5.131700,0
2017-12-19,5.135200,5.139100,5.113100,5.135100,5.135100,0
2017-12-20,5.122200,5.129300,5.089000,5.122600,5.122600,0
2017-12-21,5.123900,5.176000,5.100800,5.124800,5.124800,0
2017-12-22,5.164200,5.175000,5.139400,5.167100,5.167100,0
2017-12-25,5.164300,5.166000,5.128100,5.164300,5.164300,0
2017-12-26,5.159800,5.162200,5.132200,5.160300,5.160300,0
2017-12-27,5.151700,5.190700,5.148800,5.152200,5.152200,0
2017-12-28,5.176700,5.192700,5.138300,5.175800,5.175800,0
2017-12-29,5.193500,5.197700,5.169500,5.192700,5.192700,0
2018-01-01,5.152100,5.168400,5.152100,5.152100,5.152100,0
2018-01-02,5.161600,5.192800,5.154100,5.161000,5.161000,0
2018-01-03,5.187100,5.201100,5.167400,5.187100,5.187100,0
2018-01-04,5.176300,5.193500,5.142200,5.177300,5.177300,0
2018-01-05,5.193000,5.246900,5.169000,5.192400,5.192400,0
2018-01-08,5.211200,5.242300,5.208800,5.210300,5.210300,0
2018-01-09,5.227000,5.252100,5.195000,5.227400,5.227400,0
2018-01-10,5.228600,5.236900,5.201900,5.228400,5.228400,0
2018-01-11,5.186800,5.189500,5.167200,5.187200,5.187200,0
2018-01-12,5.180600,5.188100,5.143100,5.177300,5.177300,0
2018-01-15,5.176800,5.188200,5.138300,5.175500,5.175500,0
2018-01-16,5.173200,5.193300,5.158000,5.173300,5.173300,0
2018-01-17,5.179000,5.188500,5.141500,5.178400,5.178400,0
2018-01-18,5.166000,5.169500,5.138200,5.166500,5.166500,0
2018-01-19,5.166900,5.170200,5.133700,5.166500,5.166500,0
2018-01-22,5.107400,5.150000,5.107400,5.107000,5.107000,0
2018-01-23,5.136500,5.151200,5.112600,5.137400,5.137400,0
2018-01-24,5.152800,5.169700,5.139200,5.151600,5.151600,0
2018-01-25,5.151200,5.156800,5.122300,5.150500,5.150500,0
2018-01-26,5.102300,5.136300,5.100100,5.102300,5.102300,0
2018-01-29,5.122900,5.139800,5.112400,5.123300,5.123300,0
2018-01-30,5.129700,5.140300,5.116100,5.130800,5.130800,0
2018-01-31,5.118300,5.131300,5.106400,5.116900,5.116900,0
2018-02-01,5.106100,5.130100,5.098700,5.105700,5.105700,0
2018-02-02,5.131900,5.131900,5.078100,5.131400,5.131400,0
2018-02-05,5.067700,5.070600,5.031300,5.067900,5.067900,0
2018-02-06,5.013700,5.022000,4.995700,5.014900,5.014900,0
2018-02-07,5.018000,5.020900,4.990800,5.018500,5.018500,0
2018-02-08,4.981700,5.042600,4.980500,4.980200,4.980200,0
2018-02-09,5.017900,5.019200,4.975200,5.019300,5.019300,0
2018-02-12,4.989100,5.038200,4.977400,4.988100,4.988100,0
2018-02-13,5.023800,5.047800,5.010500,5.023900,5.023900,0
2018-02-14,5.030100,5.059200,4.986400,5.029800,5.029800,0
2018-02-15,5.078300,5.087000,5.050200,5.077800,5.077800,0
2018-02-16,5.079300,5.093500,5.033000,5.079400,5.079400,0
2018-02-19,5.046400,5.059400,5.034100,5.047000,5.047000,0
2018-02-20,5.044800,5.047600,5.021000,5.045300,5.045300,0
2018-02-21,5.012900,5.022600,4.975500,5.011200,5.011200,0
2018-02-22,4.993600,5.015600,4.978500,4.992800,4.992800,0
2018-02-23,4.990600,5.008300,4.948900,4.991600,4.991600,0
2018-02-26,4.995000,5.003700,4.964200,4.995100,4.995100,0
2018-02-27,4.971700,4.978100,4.947600,4.972300,4.972300,0
2018-02-28,4.938700,4.958600,4.935200,4.942000,4.942000,0
2018-03-01,4.926300,4.958000,4.908100,4.927200,4.927200,0
2018-03-02,4.949700,4.954000,4.914900,4.948900,4.948900,0
2018-03-05,4.920000,4.920000,4.870800,4.921000,4.921000,0
2018-03-06,4.885600,4.918400,4.876800,4.886000,4.886000,0
2018-03-07,4.867000,4.899100,4.858200,4.866900,4.866900,0
2018-03-08,4.895800,4.916400,4.858200,4.895000,4.895000,0
2018-03-09,4.910800,4.938300,4.898600,4.912200,4.912200,0
2018-03-12,4.934600,4.937900,4.911600,4.934200,4.934200,0
2018-03-13,4.921900,4.929200,4.882300,4.921900,4.921900,0
2018-03-14,4.872300,4.882600,4.866100,4.872100,4.872100,0
2018-03-15,4.868900,4.881100,4.837500,4.869200,4.869200,0
2018-03-16,4.836900,4.844300,4.820000,4.836900,4.836900,0
2018-03-19,4.835000,4.848900,4.814400,4.835000,4.835000,0
2018-03-20,4.835800,4.848900,4.828300,4.834600,4.834600,0
2018-03-21,4.837800,4.880500,4.837200,4.838000,4.838000,0
2018-03-22,4.897400,4.927800,4.891100,4.896000,4.896000,0
2018-03-23,4.894200,4.924600,4.882800,4.894700,4.894700,0
2018-03-26,4.877000,4.904800,4.858100,4.876900,4.876900,0
2018-03-27,4.871000,4.890900,4.860300,4.880100,4.880100,0
2018-03-28,4.846600,4.892600,4.845200,4.872400,4.872400,0
2018-03-29,4.859600,4.885600,4.859600,4.867100,4.867100,0
2018-03-30,4.873500,4.883800,4.866100,4.873500,4.873500,0
2018-04-02,4.861700,4.874200,4.859100,4.866700,4.866700,0
